region,quarter,year,quarter_num,cpi,policy_rate,population_change,sales_volume,unemployment_rate,building_starts,mortgage_rate,gdp_change,household_income,price_index
Nordland,2016K4,2016,4,104.66666666666667,0.5,256,1001.0,4.666666666666667,442,2.4166666666666665,3.0,485000.0,109.6
Nordland,2017K1,2017,1,104.66666666666667,0.5,275,591.0,4.466666666666666,371,2.4933333333333336,4.7,499000.0,111.8
Nordland,2017K2,2017,2,105.46666666666665,0.5,226,765.0,4.6000000000000005,464,2.513333333333333,0.8,499000.0,115.8
Nordland,2017K3,2017,3,105.76666666666667,0.5,-103,946.0,4.166666666666667,435,2.5,4.4,499000.0,113.1
Nordland,2017K4,2017,4,106.06666666666666,0.5,71,933.0,4.2,288,2.44,0.8,499000.0,110.7
Nordland,2018K1,2018,1,106.76666666666667,0.5,66,649.0,4.066666666666666,171,2.4166666666666665,-0.2,512000.0,112.9
Nordland,2018K2,2018,2,108.0,0.5,114,803.0,4.0,148,2.41,2.0,512000.0,117.0
Nordland,2018K3,2018,3,109.23333333333333,0.5833333333333334,-96,1000.0,4.133333333333334,138,2.4266666666666663,0.7,512000.0,117.1
Nordland,2018K4,2018,4,109.63333333333333,0.75,-34,940.0,3.8666666666666667,395,2.5500000000000003,1.7,512000.0,113.5
Nordland,2019K1,2019,1,109.96666666666665,0.8333333333333334,-278,697.0,3.966666666666667,254,2.5033333333333334,1.9,529000.0,119.4
Nordland,2019K2,2019,2,110.63333333333333,1.0833333333333333,43,723.0,3.5,213,2.68,-0.6,529000.0,120.6
Nordland,2019K3,2019,3,111.03333333333335,1.3333333333333333,-702,1048.0,3.9000000000000004,158,2.8533333333333335,1.0,529000.0,118.7
Nordland,2019K4,2019,4,111.39999999999999,1.5,25,1025.0,4.133333333333333,205,3.02,4.0,529000.0,116.0
Nordland,2020K1,2020,1,111.23333333333333,1.0833333333333333,-184,665.0,3.733333333333333,396,2.9433333333333334,1.3,534000.0,119.0
Nordland,2020K2,2020,2,111.89999999999999,0.08333333333333333,-155,793.0,4.666666666666667,128,1.97,-2.9,534000.0,123.0
Nordland,2020K3,2020,3,112.76666666666667,0.0,-555,1141.0,5.433333333333334,285,1.8133333333333335,-0.4,534000.0,126.7
Nordland,2020K4,2020,4,112.83333333333333,0.0,4,1061.0,5.166666666666667,202,1.79,-3.4,534000.0,120.6
Nordland,2021K1,2021,1,114.53333333333335,0.0,214,829.0,4.933333333333334,209,1.7633333333333334,-0.5,552000.0,130.2
Nordland,2021K2,2021,2,115.06666666666666,0.0,-45,1016.0,5.033333333333333,176,1.75,4.8,552000.0,137.1
Nordland,2021K3,2021,3,116.7,0.08333333333333333,-310,1157.0,4.2,254,1.7333333333333334,5.4,552000.0,135.6
Nordland,2021K4,2021,4,118.06666666666666,0.3333333333333333,-14,1086.0,3.6333333333333333,235,1.8866666666666667,6.7,552000.0,134.9
Nordland,2022K1,2022,1,118.89999999999999,0.5833333333333334,-12,645.0,3.233333333333333,171,2.0933333333333333,5.6,571000.0,141.3
Nordland,2022K2,2022,2,121.76666666666667,0.9166666666666666,537,766.0,3.1666666666666665,210,2.3366666666666664,5.8,571000.0,147.3
Nordland,2022K3,2022,3,124.56666666666666,1.75,-118,1125.0,3.233333333333333,214,2.94,4.4,571000.0,143.1
Nordland,2022K4,2022,4,125.89999999999999,2.5,487,938.0,3.266666666666667,197,3.8366666666666664,2.4,571000.0,138.4
Nordland,2023K1,2023,1,126.76666666666665,2.8333333333333335,787,669.0,3.733333333333333,154,4.193333333333333,3.5,615000.0,141.6
Nordland,2023K2,2023,2,129.66666666666666,3.3333333333333335,121,789.0,3.3333333333333335,87,4.53,0.1,615000.0,146.5
Nordland,2023K3,2023,3,130.20000000000002,4.0,433,923.0,3.5666666666666664,110,5.166666666666667,-2.6,615000.0,141.5
Nordland,2023K4,2023,4,131.6,4.333333333333333,656,884.0,3.6999999999999997,401,5.523333333333333,0.4,615000.0,132.0
Nordland,2024K1,2024,1,132.29999999999998,4.5,170,490.0,4.0,118,5.676666666666667,-1.0,,138.2
Nordland,2024K2,2024,2,133.66666666666666,4.5,83,741.0,4.1000000000000005,73,5.736666666666667,4.4,,147.4
Nordland,2024K3,2024,3,133.83333333333334,4.5,204,1006.0,3.966666666666667,170,5.726666666666667,3.4,,143.5
Nordland,2024K4,2024,4,134.73333333333335,4.5,44,839.0,4.033333333333333,228,5.676666666666667,0.0,,138.8
Troms,2005K1,2005,1,81.39999999999999,,333,,,105,,-1.1,,52.9
Troms,2005K2,2005,2,82.3,,189,,,264,,4.7,,54.3
Troms,2005K3,2005,3,82.46666666666667,,111,,,211,,4.6,,55.9
Troms,2005K4,2005,4,82.96666666666667,,211,,,437,,3.3,,57.0
Troms,2006K1,2006,1,83.23333333333333,,245,,4.1000000000000005,421,,5.0,,58.5
Troms,2006K2,2006,2,84.26666666666667,,106,,3.8333333333333335,285,,-0.8,,62.5
Troms,2006K3,2006,3,84.3,,36,,3.4333333333333336,190,,2.0,,64.7
Troms,2006K4,2006,4,85.0,,164,,2.966666666666667,537,,3.6,,63.7
Troms,2007K1,2007,1,84.06666666666666,,44,,2.8666666666666667,142,,2.4,,69.6
Troms,2007K2,2007,2,84.53333333333333,,146,,2.6,429,,2.6,,72.5
Troms,2007K3,2007,3,84.43333333333334,,-164,,2.6666666666666665,409,,3.4,,71.5
Troms,2007K4,2007,4,86.16666666666667,,480,,2.6666666666666665,279,,3.6,,70.4
Troms,2008K1,2008,1,87.03333333333335,,316,0.0,2.6666666666666665,46,,-0.2,,71.9
Troms,2008K2,2008,2,87.26666666666667,,103,0.0,2.766666666666667,119,,4.4,,71.8
Troms,2008K3,2008,3,88.39999999999999,,231,0.0,3.0,176,,0.5,,70.5
Troms,2008K4,2008,4,89.23333333333333,,261,0.0,3.266666666666667,136,,-0.2,,64.8
Troms,2009K1,2009,1,89.16666666666667,,256,0.0,3.233333333333333,164,,1.7,,66.4
Troms,2009K2,2009,2,90.0,,296,0.0,3.5,116,,-4.3,,71.4
Troms,2009K3,2009,3,90.0,,122,0.0,3.4333333333333336,63,,-1.7,,71.7
Troms,2009K4,2009,4,90.5,,267,0.0,3.6333333333333333,134,,-2.6,,71.3
Troms,2010K1,2010,1,91.8,,414,0.0,4.033333333333333,102,,0.5,,74.8
Troms,2010K2,2010,2,92.33333333333333,,285,0.0,4.033333333333333,82,,2.8,,77.2
Troms,2010K3,2010,3,91.66666666666667,,195,0.0,3.8333333333333335,96,,-1.5,,75.9
Troms,2010K4,2010,4,92.56666666666666,,166,0.0,3.9,84,,1.3,,76.8
Troms,2011K1,2011,1,93.06666666666666,,363,0.0,3.3666666666666667,101,,0.0,,77.4
Troms,2011K2,2011,2,93.66666666666667,,108,0.0,3.6,122,,-1.2,,80.6
Troms,2011K3,2011,3,93.03333333333335,,244,0.0,3.5666666666666664,185,,4.6,,81.4
Troms,2011K4,2011,4,93.33333333333333,,381,0.0,3.6666666666666665,179,,1.4,,79.9
Troms,2012K1,2012,1,93.83333333333333,,506,0.0,3.3666666666666667,62,,3.6,,84.7
Troms,2012K2,2012,2,94.03333333333335,,256,0.0,3.4,161,,4.9,,86.0
Troms,2012K3,2012,3,93.36666666666667,,601,0.0,3.3666666666666667,286,,0.8,,88.0
Troms,2012K4,2012,4,94.46666666666665,,405,0.0,3.733333333333333,153,,1.8,,85.9
Troms,2013K1,2013,1,95.0,,499,0.0,3.8333333333333335,148,,-2.9,,91.6
Troms,2013K2,2013,2,95.86666666666667,,364,0.0,3.966666666666667,247,,2.8,,92.4
Troms,2013K3,2013,3,96.16666666666667,,409,0.0,3.933333333333333,173,,3.5,,90.5
Troms,2013K4,2013,4,96.63333333333333,1.5,360,0.0,4.0,205,,1.8,,89.7
Troms,2014K1,2014,1,97.0,1.5,707,0.0,3.6666666666666665,214,3.9600000000000004,3.8,,92.4
Troms,2014K2,2014,2,97.66666666666667,1.5,177,0.0,3.5,214,3.8166666666666664,-0.1,,96.1
Troms,2014K3,2014,3,98.23333333333333,1.5,196,0.0,3.933333333333333,165,3.75,2.0,,97.5
Troms,2014K4,2014,4,98.59999999999998,1.4166666666666667,323,0.0,3.966666666666667,264,3.5400000000000005,2.6,,96.5
Troms,2015K1,2015,1,98.89999999999999,1.25,238,0.0,4.5,162,3.1366666666666667,1.8,,98.9
Troms,2015K2,2015,2,99.83333333333333,1.1666666666666667,109,0.0,4.566666666666666,296,3.0533333333333332,2.7,,102.2
Troms,2015K3,2015,3,100.2,0.9166666666666666,397,0.0,4.733333333333333,324,2.8266666666666667,3.1,,100.8
Troms,2015K4,2015,4,101.06666666666666,0.75,133,0.0,4.8999999999999995,361,2.57,0.6,,98.1
Troms,2016K1,2016,1,102.03333333333335,0.6666666666666666,283,0.0,5.1000000000000005,409,2.51,1.7,,104.1
Troms,2016K2,2016,2,103.3,0.5,243,0.0,4.933333333333334,464,2.3833333333333333,2.1,,110.8
Troms,2016K3,2016,3,104.2,0.5,478,0.0,4.8999999999999995,267,2.3633333333333333,-2.1,,108.6
Troms,2016K4,2016,4,104.66666666666667,0.5,298,0.0,4.666666666666667,210,2.4166666666666665,3.0,,109.6
Troms,2017K1,2017,1,104.66666666666667,0.5,619,0.0,4.466666666666666,473,2.4933333333333336,4.7,,111.8
Troms,2017K2,2017,2,105.46666666666665,0.5,-30,0.0,4.6000000000000005,239,2.513333333333333,0.8,,115.8
Troms,2017K3,2017,3,105.76666666666667,0.5,101,0.0,4.166666666666667,255,2.5,4.4,,113.1
Troms,2017K4,2017,4,106.06666666666666,0.5,177,0.0,4.2,234,2.44,0.8,,110.7
Troms,2018K1,2018,1,106.76666666666667,0.5,293,0.0,4.066666666666666,106,2.4166666666666665,-0.2,,112.9
Troms,2018K2,2018,2,108.0,0.5,18,0.0,4.0,258,2.41,2.0,,117.0
Troms,2018K3,2018,3,109.23333333333333,0.5833333333333334,219,0.0,4.133333333333334,409,2.4266666666666663,0.7,,117.1
Troms,2018K4,2018,4,109.63333333333333,0.75,173,0.0,3.8666666666666667,355,2.5500000000000003,1.7,,113.5
Troms,2019K1,2019,1,109.96666666666665,0.8333333333333334,-261,0.0,3.966666666666667,217,2.5033333333333334,1.9,,119.4
Troms,2019K2,2019,2,110.63333333333333,1.0833333333333333,-398,0.0,3.5,321,2.68,-0.6,,120.6
Troms,2019K3,2019,3,111.03333333333335,1.3333333333333333,-168,0.0,3.9000000000000004,363,2.8533333333333335,1.0,,118.7
Troms,2019K4,2019,4,111.39999999999999,1.5,227,0.0,4.133333333333333,326,3.02,4.0,,116.0
Troms,2020K1,2020,1,111.23333333333333,1.0833333333333333,0,0.0,3.733333333333333,0,2.9433333333333334,1.3,,119.0
Troms,2020K2,2020,2,111.89999999999999,0.08333333333333333,0,0.0,4.666666666666667,0,1.97,-2.9,,123.0
Troms,2020K3,2020,3,112.76666666666667,0.0,0,0.0,5.433333333333334,0,1.8133333333333335,-0.4,,126.7
Troms,2020K4,2020,4,112.83333333333333,0.0,0,0.0,5.166666666666667,0,1.79,-3.4,,120.6
Troms,2021K1,2021,1,114.53333333333335,0.0,0,0.0,4.933333333333334,0,1.7633333333333334,-0.5,,130.2
Troms,2021K2,2021,2,115.06666666666666,0.0,0,0.0,5.033333333333333,0,1.75,4.8,,137.1
Troms,2021K3,2021,3,116.7,0.08333333333333333,0,0.0,4.2,0,1.7333333333333334,5.4,,135.6
Troms,2021K4,2021,4,118.06666666666666,0.3333333333333333,0,0.0,3.6333333333333333,0,1.8866666666666667,6.7,,134.9
Troms,2022K1,2022,1,118.89999999999999,0.5833333333333334,0,0.0,3.233333333333333,0,2.0933333333333333,5.6,,141.3
Troms,2022K2,2022,2,121.76666666666667,0.9166666666666666,0,0.0,3.1666666666666665,0,2.3366666666666664,5.8,,147.3
Troms,2022K3,2022,3,124.56666666666666,1.75,0,0.0,3.233333333333333,0,2.94,4.4,,143.1
Troms,2022K4,2022,4,125.89999999999999,2.5,0,0.0,3.266666666666667,0,3.8366666666666664,2.4,,138.4
Troms,2023K1,2023,1,126.76666666666665,2.8333333333333335,0,0.0,3.733333333333333,0,4.193333333333333,3.5,,141.6
Troms,2023K2,2023,2,129.66666666666666,3.3333333333333335,0,0.0,3.3333333333333335,0,4.53,0.1,,146.5
Troms,2023K3,2023,3,130.20000000000002,4.0,0,0.0,3.5666666666666664,0,5.166666666666667,-2.6,,141.5
Troms,2023K4,2023,4,131.6,4.333333333333333,0,0.0,3.6999999999999997,0,5.523333333333333,0.4,,132.0
Troms,2024K1,2024,1,132.29999999999998,4.5,324,497.0,4.0,66,5.676666666666667,-1.0,,138.2
Troms,2024K2,2024,2,133.66666666666666,4.5,-70,574.0,4.1000000000000005,184,5.736666666666667,4.4,,147.4
Troms,2024K3,2024,3,133.83333333333334,4.5,322,798.0,3.966666666666667,440,5.726666666666667,3.4,,143.5
Troms,2024K4,2024,4,134.73333333333335,4.5,293,860.0,4.033333333333333,104,5.676666666666667,0.0,,138.8
Finnmark,2005K1,2005,1,81.39999999999999,,-69,,,53,,-1.1,,52.9
Finnmark,2005K2,2005,2,82.3,,-31,,,107,,4.7,,54.3
Finnmark,2005K3,2005,3,82.46666666666667,,-1,,,93,,4.6,,55.9
Finnmark,2005K4,2005,4,82.96666666666667,,-36,,,230,,3.3,,57.0
Finnmark,2006K1,2006,1,83.23333333333333,,-147,,4.1000000000000005,27,,5.0,,58.5
Finnmark,2006K2,2006,2,84.26666666666667,,9,,3.8333333333333335,40,,-0.8,,62.5
Finnmark,2006K3,2006,3,84.3,,-73,,3.4333333333333336,45,,2.0,,64.7
Finnmark,2006K4,2006,4,85.0,,-61,,2.966666666666667,381,,3.6,,63.7
Finnmark,2007K1,2007,1,84.06666666666666,,-146,,2.8666666666666667,123,,2.4,,69.6
Finnmark,2007K2,2007,2,84.53333333333333,,35,,2.6,29,,2.6,,72.5
Finnmark,2007K3,2007,3,84.43333333333334,,-192,,2.6666666666666665,39,,3.4,,71.5
Finnmark,2007K4,2007,4,86.16666666666667,,37,,2.6666666666666665,179,,3.6,,70.4
Finnmark,2008K1,2008,1,87.03333333333335,,74,0.0,2.6666666666666665,112,,-0.2,,71.9
Finnmark,2008K2,2008,2,87.26666666666667,,87,0.0,2.766666666666667,81,,4.4,,71.8
Finnmark,2008K3,2008,3,88.39999999999999,,-87,0.0,3.0,43,,0.5,,70.5
Finnmark,2008K4,2008,4,89.23333333333333,,19,0.0,3.266666666666667,31,,-0.2,,64.8
Finnmark,2009K1,2009,1,89.16666666666667,,33,0.0,3.233333333333333,26,,1.7,,66.4
Finnmark,2009K2,2009,2,90.0,,85,0.0,3.5,40,,-4.3,,71.4
Finnmark,2009K3,2009,3,90.0,,80,0.0,3.4333333333333336,37,,-1.7,,71.7
Finnmark,2009K4,2009,4,90.5,,166,0.0,3.6333333333333333,83,,-2.6,,71.3
Finnmark,2010K1,2010,1,91.8,,125,0.0,4.033333333333333,101,,0.5,,74.8
Finnmark,2010K2,2010,2,92.33333333333333,,26,0.0,4.033333333333333,112,,2.8,,77.2
Finnmark,2010K3,2010,3,91.66666666666667,,195,0.0,3.8333333333333335,78,,-1.5,,75.9
Finnmark,2010K4,2010,4,92.56666666666666,,215,0.0,3.9,137,,1.3,,76.8
Finnmark,2011K1,2011,1,93.06666666666666,,92,0.0,3.3666666666666667,80,,0.0,,77.4
Finnmark,2011K2,2011,2,93.66666666666667,,62,0.0,3.6,32,,-1.2,,80.6
Finnmark,2011K3,2011,3,93.03333333333335,,92,0.0,3.5666666666666664,42,,4.6,,81.4
Finnmark,2011K4,2011,4,93.33333333333333,,124,0.0,3.6666666666666665,119,,1.4,,79.9
Finnmark,2012K1,2012,1,93.83333333333333,,185,0.0,3.3666666666666667,82,,3.6,,84.7
Finnmark,2012K2,2012,2,94.03333333333335,,270,0.0,3.4,107,,4.9,,86.0
Finnmark,2012K3,2012,3,93.36666666666667,,267,0.0,3.3666666666666667,103,,0.8,,88.0
Finnmark,2012K4,2012,4,94.46666666666665,,25,0.0,3.733333333333333,76,,1.8,,85.9
Finnmark,2013K1,2013,1,95.0,,176,0.0,3.8333333333333335,28,,-2.9,,91.6
Finnmark,2013K2,2013,2,95.86666666666667,,106,0.0,3.966666666666667,74,,2.8,,92.4
Finnmark,2013K3,2013,3,96.16666666666667,,159,0.0,3.933333333333333,139,,3.5,,90.5
Finnmark,2013K4,2013,4,96.63333333333333,1.5,232,0.0,4.0,58,,1.8,,89.7
Finnmark,2014K1,2014,1,97.0,1.5,111,0.0,3.6666666666666665,120,3.9600000000000004,3.8,,92.4
Finnmark,2014K2,2014,2,97.66666666666667,1.5,150,0.0,3.5,59,3.8166666666666664,-0.1,,96.1
Finnmark,2014K3,2014,3,98.23333333333333,1.5,89,0.0,3.933333333333333,95,3.75,2.0,,97.5
Finnmark,2014K4,2014,4,98.59999999999998,1.4166666666666667,48,0.0,3.966666666666667,79,3.5400000000000005,2.6,,96.5
Finnmark,2015K1,2015,1,98.89999999999999,1.25,57,0.0,4.5,40,3.1366666666666667,1.8,,98.9
Finnmark,2015K2,2015,2,99.83333333333333,1.1666666666666667,51,0.0,4.566666666666666,44,3.0533333333333332,2.7,,102.2
Finnmark,2015K3,2015,3,100.2,0.9166666666666666,32,0.0,4.733333333333333,51,2.8266666666666667,3.1,,100.8
Finnmark,2015K4,2015,4,101.06666666666666,0.75,13,0.0,4.8999999999999995,180,2.57,0.6,,98.1
Finnmark,2016K1,2016,1,102.03333333333335,0.6666666666666666,128,0.0,5.1000000000000005,37,2.51,1.7,,104.1
Finnmark,2016K2,2016,2,103.3,0.5,169,0.0,4.933333333333334,105,2.3833333333333333,2.1,,110.8
Finnmark,2016K3,2016,3,104.2,0.5,7,0.0,4.8999999999999995,127,2.3633333333333333,-2.1,,108.6
Finnmark,2016K4,2016,4,104.66666666666667,0.5,87,0.0,4.666666666666667,89,2.4166666666666665,3.0,,109.6
Finnmark,2017K1,2017,1,104.66666666666667,0.5,80,0.0,4.466666666666666,47,2.4933333333333336,4.7,,111.8
Finnmark,2017K2,2017,2,105.46666666666665,0.5,-1,0.0,4.6000000000000005,94,2.513333333333333,0.8,,115.8
Finnmark,2017K3,2017,3,105.76666666666667,0.5,-136,0.0,4.166666666666667,65,2.5,4.4,,113.1
Finnmark,2017K4,2017,4,106.06666666666666,0.5,73,0.0,4.2,84,2.44,0.8,,110.7
Finnmark,2018K1,2018,1,106.76666666666667,0.5,-73,0.0,4.066666666666666,82,2.4166666666666665,-0.2,,112.9
Finnmark,2018K2,2018,2,108.0,0.5,-97,0.0,4.0,93,2.41,2.0,,117.0
Finnmark,2018K3,2018,3,109.23333333333333,0.5833333333333334,-191,0.0,4.133333333333334,90,2.4266666666666663,0.7,,117.1
Finnmark,2018K4,2018,4,109.63333333333333,0.75,57,0.0,3.8666666666666667,249,2.5500000000000003,1.7,,113.5
Finnmark,2019K1,2019,1,109.96666666666665,0.8333333333333334,-127,0.0,3.966666666666667,60,2.5033333333333334,1.9,,119.4
Finnmark,2019K2,2019,2,110.63333333333333,1.0833333333333333,-27,0.0,3.5,105,2.68,-0.6,,120.6
Finnmark,2019K3,2019,3,111.03333333333335,1.3333333333333333,-171,0.0,3.9000000000000004,58,2.8533333333333335,1.0,,118.7
Finnmark,2019K4,2019,4,111.39999999999999,1.5,-68,0.0,4.133333333333333,61,3.02,4.0,,116.0
Finnmark,2020K1,2020,1,111.23333333333333,1.0833333333333333,0,0.0,3.733333333333333,0,2.9433333333333334,1.3,,119.0
Finnmark,2020K2,2020,2,111.89999999999999,0.08333333333333333,0,0.0,4.666666666666667,0,1.97,-2.9,,123.0
Finnmark,2020K3,2020,3,112.76666666666667,0.0,0,0.0,5.433333333333334,0,1.8133333333333335,-0.4,,126.7
Finnmark,2020K4,2020,4,112.83333333333333,0.0,0,0.0,5.166666666666667,0,1.79,-3.4,,120.6
Finnmark,2021K1,2021,1,114.53333333333335,0.0,0,0.0,4.933333333333334,0,1.7633333333333334,-0.5,,130.2
Finnmark,2021K2,2021,2,115.06666666666666,0.0,0,0.0,5.033333333333333,0,1.75,4.8,,137.1
Finnmark,2021K3,2021,3,116.7,0.08333333333333333,0,0.0,4.2,0,1.7333333333333334,5.4,,135.6
Finnmark,2021K4,2021,4,118.06666666666666,0.3333333333333333,0,0.0,3.6333333333333333,0,1.8866666666666667,6.7,,134.9
Finnmark,2022K1,2022,1,118.89999999999999,0.5833333333333334,0,0.0,3.233333333333333,0,2.0933333333333333,5.6,,141.3
Finnmark,2022K2,2022,2,121.76666666666667,0.9166666666666666,0,0.0,3.1666666666666665,0,2.3366666666666664,5.8,,147.3
Finnmark,2022K3,2022,3,124.56666666666666,1.75,0,0.0,3.233333333333333,0,2.94,4.4,,143.1
Finnmark,2022K4,2022,4,125.89999999999999,2.5,0,0.0,3.266666666666667,0,3.8366666666666664,2.4,,138.4
Finnmark,2023K1,2023,1,126.76666666666665,2.8333333333333335,0,0.0,3.733333333333333,0,4.193333333333333,3.5,,141.6
Finnmark,2023K2,2023,2,129.66666666666666,3.3333333333333335,0,0.0,3.3333333333333335,0,4.53,0.1,,146.5
Finnmark,2023K3,2023,3,130.20000000000002,4.0,0,0.0,3.5666666666666664,0,5.166666666666667,-2.6,,141.5
Finnmark,2023K4,2023,4,131.6,4.333333333333333,0,0.0,3.6999999999999997,0,5.523333333333333,0.4,,132.0
Finnmark,2024K1,2024,1,132.29999999999998,4.5,-16,146.0,4.0,41,5.676666666666667,-1.0,,138.2
Finnmark,2024K2,2024,2,133.66666666666666,4.5,-190,209.0,4.1000000000000005,26,5.736666666666667,4.4,,147.4
Finnmark,2024K3,2024,3,133.83333333333334,4.5,-10,312.0,3.966666666666667,51,5.726666666666667,3.4,,143.5
Finnmark,2024K4,2024,4,134.73333333333335,4.5,205,305.0,4.033333333333333,33,5.676666666666667,0.0,,138.8
